NOME;NUM;LAT;LON;SEQ;GRUPO;SENTIDO;TIPO;ITINERARY_ID;CODE
Alameda Augusto Stelfeld. 1354 - Centro;180244;-25.432682298198;-49.28654450292;8;;Savóia;Novo mobiliário;1023;876
Rua Brasílio Cuman. 830 - São Braz;190260;-25.408739767624;-49.357684906295;39;;Savóia;Placa em poste;1023;876
Av. Cândido Hartmann. 2765 - Mercês;190189;-25.422592509767;-49.311322273645;19;;Savóia;Novo mobiliário;1023;876
Av. Cândido Hartmann. 4920 - Santa Felicidade;190933;-25.415329490834;-49.32797256226;26;;Savóia;Novo mobiliário;1023;876
Rua Hermenegildo Luca. 4124 - São Braz;190069;-25.409245409007;-49.36080217424;1;;Praça Tiradentes;Chapéu chinês;1024;876
Rua Saldanha Marinho. 1179 - Centro;110193;-25.432819531718;-49.282832325644;34;;Praça Tiradentes;Chapéu chinês;1024;876
Av. Cândido Hartmann. 1451 - Mercês;190180;-25.427053073835;-49.298659038029;26;;Praça Tiradentes;Novo mobiliário;1024;876
Av. Cândido Hartmann. 3235- Mercês;190194;-25.422677296544;-49.316483411045;20;;Praça Tiradentes;Novo mobiliário;1024;876
Rua Francisco Rocha. 1926- Bigorrilho;190907;-25.42920186139;-49.296769083685;27;;Praça Tiradentes;Novo mobiliário;1024;876
Rua Isaac Ferreira da Cruz. 5608 - Pinheirinho;160036;-25.530323506367;-49.288999504299;7;;Palmeira;Novo mobiliário;849;640
Rua Isaac Ferreira da Cruz. 6018 - Pinheirinho;160038;-25.528153440264;-49.29169157424;6;;Palmeira;Novo mobiliário;849;640
Rua Isaac Ferreira da Cruz. 5240 - Pinheirinho;160034;-25.533183277052;-49.286766646662;15;;Terminal Pinheirinho;Novo mobiliário;850;640
Rua Nicola Pellanda. 2460 - Pinheirinho;160329;-25.550445837615;-49.292767227835;7;;Terminal Pinheirinho;Novo mobiliário;850;640
Rua João Amadeu Pedro Bom. 307 - Tatuquara;160348;-25.55109195045;-49.295717657751;3;;Terminal Pinheirinho;Chapéu chinês;850;640
Rua Joaquim Simões. 10 - Pinheirinho;170051;-25.52114093887;-49.296043208143;3;;Palmeira;Chapéu chinês;849;640
Rua Carlópolis. 116 - Pinheirinho;160357;-25.534933244346;-49.294306815809;11;;Palmeira;Chapéu chinês;849;640
Rua Faustino Raimundo Pellanda. 451 - Tatuquara;160352;-25.554137345501;-49.295242906755;18;;Palmeira;Sem demarcação;849;640
Rua Faustino Raimundo Pellanda. 450 - Tatuquara;160351;-25.554184532182;-49.29533946628;5;;Terminal Pinheirinho;Novo mobiliário;850;640
Rua La Salle. 850 - Pinheirinho;160361;-25.534887260197;-49.289207936472;9;;Palmeira;Placa em poste;849;640
Rua Nicola Pellanda. 2860 - Pinheirinho;160355;-25.553654588396;-49.293381453699;17;;Palmeira;Novo mobiliário;849;640
Rua Faustino Raimundo Pellanda. 307 - Tatuquara;160350;-25.552339398146;-49.295342148489;19;;Palmeira;Sem demarcação;849;640
Rua Isaac Ferreira da Cruz. 5155 - Pinheirinho;160033;-25.533720616656;-49.28669638525;8;;Palmeira;Novo mobiliário;849;640
Rua Nicola Pellanda. 1456 - Pinheirinho;160323;-25.541866968186;-49.294554920143;13;;Palmeira;Novo mobiliário;849;640
Rua La Salle. 320 - Pinheirinho;160358;-25.534026869317;-49.292701513714;10;;Palmeira;Domus;849;640
Av. Winston Churchill. 2546 - Capão Raso;150330;-25.519229941942;-49.295454463264;20;;Terminal Pinheirinho;Domus;850;640
Rua Nicola Pellanda. 2091 - Pinheirinho;160327;-25.54745116804;-49.293365360445;8;;Terminal Pinheirinho;Novo mobiliário;850;640
Rua Faustino Raimundo Pellanda. 306 - Tatuquara;160349;-25.552347867678;-49.295445413536;4;;Terminal Pinheirinho;Chapéu chinês;850;640
Terminal Pinheirinho - 640 - Palmeira;105712;-25.512603689981;-49.294839737434;1;14494;Palmeira;Plataforma;849;640
Rua Mal. Otávio Saldanha Maza. 3046 - Capão Raso;160245;-25.525816036122;-49.293896099826;5;;Palmeira;Domus;849;640
Rua Isaac Ferreira da Cruz. 5606 - Pinheirinho;160035;-25.530004651449;-49.28915682209;16;;Terminal Pinheirinho;Novo mobiliário;850;640
Rua Nicola Pellanda. 1031 - Pinheirinho;160141;-25.538179630971;-49.294743263316;11;;Terminal Pinheirinho;Novo mobiliário;850;640
Rua Emanoel Voluz. 284 - Pinheirinho;160244;-25.524017075104;-49.292992119479;18;;Terminal Pinheirinho;Domus;850;640
Rua João Amadeu Pedro Bom. 523 - Tatuquara;160344;-25.55118874608;-49.297864766068;2;;Terminal Pinheirinho;Chapéu chinês;850;640
Av. Winston Churchill. 2472 - Capão Raso;150331;-25.518348864079;-49.29566769888;2;;Palmeira;Domus;849;640
Rua Nicola Pellanda. 1685 - Pinheirinho;160325;-25.543871986016;-49.294383258766;14;;Palmeira;Novo mobiliário;849;640
Av. Winston Churchill. 2677 - Capão Raso;150751;-25.520731874323;-49.295383384725;19;;Terminal Pinheirinho;Placa em poste;850;640
Rua Nicola Pellanda. 1719 - Pinheirinho;160145;-25.544221680924;-49.294155271;9;;Terminal Pinheirinho;Novo mobiliário;850;640
Rua Ângelo Rigolino. 46 - Tatuquara;160345;-25.550795544698;-49.299267929465;22;;Palmeira;Chapéu chinês;849;640
Rua Nicola Pellanda. 1968 - Pinheirinho;160326;-25.547534656812;-49.293478013224;15;;Palmeira;Novo mobiliário;849;640
Rua João Amadeu Pedro Bom. 308 - Tatuquara;160347;-25.550970955802;-49.29565194363;20;;Palmeira;Placa em poste;849;640
Rua Ângelo Rigolino. 46 - Tatuquara;160345;-25.550795544698;-49.299267929465;1;;Terminal Pinheirinho;Chapéu chinês;850;640
Rua Isaac Ferreira da Cruz. 6019 - Pinheirinho;160037;-25.528187134998;-49.291405597553;17;;Terminal Pinheirinho;Novo mobiliário;850;640
Terminal Pinheirinho - 640 - Palmeira;105712;-25.512603689981;-49.294839737434;22;14494;Terminal Pinheirinho;Plataforma;850;640
Rua Léon Nicolas. 2081 - Capão Raso;150332;-25.515159644727;-49.294443608469;21;;Terminal Pinheirinho;Domus;850;640
Rua Nicola Pellanda. 1459 - Pinheirinho;160324;-25.541519686495;-49.294415445274;10;;Terminal Pinheirinho;Novo mobiliário;850;640
Rua La Salle. 849 - Pinheirinho;160360;-25.534979228477;-49.289260239548;14;;Terminal Pinheirinho;Chapéu chinês;850;640
Rua La Salle. 321 - Pinheirinho;160359;-25.534127309077;-49.292735041327;13;;Terminal Pinheirinho;Chapéu chinês;850;640
Rua Nicola Pellanda. 854 - Pinheirinho;160140;-25.537718591055;-49.294969909978;12;;Palmeira;Novo mobiliário;849;640
Rua Mal. Otávio Saldanha Mazza. 8636 - Pinheirinho;170052;-25.522075360032;-49.297146011886;4;;Palmeira;Novo mobiliário;849;640
Rua Nicola Pellanda. 2476 - Pinheirinho;160328;-25.550725336291;-49.292839647478;16;;Palmeira;Novo mobiliário;849;640
Rua João Amadeu Pedro Bom. 520 - Tatuquara;160346;-25.55107380126;-49.29785671944;21;;Palmeira;Placa em poste;849;640
Rua Carlópolis. 117 - Pinheirinho;160356;-25.534953816196;-49.294198186344;12;;Terminal Pinheirinho;Chapéu chinês;850;640
Rua Nicola Pellanda. 2811 - Pinheirinho;160354;-25.553701775267;-49.293251366562;6;;Terminal Pinheirinho;Novo mobiliário;850;640
Nestor de Castro - 901 - Santa Felicidade;101121;-25.428421853753;-49.273006265878;1;;Terminal Sta. Felicidade;Domus;1029;901
Terminal Santa Felicidade - 901 - Santa Felicidade;106007;-25.401112076888;-49.329952914646;27;14510;Terminal Sta. Felicidade;Plataforma;1029;901
Av. Manoel Ribas. 4772 - Santa Felicidade;190563;-25.410784566756;-49.320365817493;21;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 531 - Mercês;110037;-25.422482678274;-49.284327553297;20;;Nestor de Castro;Novo mobiliário;1030;901
Rua Via Veneto. 1081 - Santa Felicidade;190326;-25.402222371082;-49.327748597807;2;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 3400 - Cascatinha;190552;-25.414255059596;-49.308200658507;16;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 2551 - Mercês;190550;-25.414494257108;-49.304343641943;15;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 1496 - Mercês;190494;-25.41684247426;-49.29457445627;12;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 5500 - Santa Felicidade;190698;-25.406814605103;-49.325461685658;23;;Terminal Sta. Felicidade;Linha Turismo;1029;901
Av. Manoel Ribas. 3651 - Cascatinha;190694;-25.414075783529;-49.310983450359;10;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 1363 - Mercês;190448;-25.419102734923;-49.293355392273;16;;Nestor de Castro;Novo mobiliário;1030;901
Rua dos Presbíteros. 49 - São Francisco;110142;-25.425330236089;-49.279466041144;5;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 898 - Mercês;110034;-25.422197325377;-49.288070641699;8;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 5268 - Santa Felicidade;190696;-25.408625906173;-49.323867441362;22;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 1414 - Mercês;190449;-25.41851284247;-49.293422447499;11;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Rua Treze de Maio. 503 - São Francisco;110187;-25.426928549988;-49.271383145224;24;;Nestor de Castro;Placa em cano;1030;901
Rua Marcos Mocelin. 43 - Santa Felicidade;190823;-25.403662778509;-49.328230054325;3;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 2262 - Mercês;190551;-25.414966104615;-49.303415597624;12;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 1821 - Mercês;190496;-25.415972759243;-49.296807395275;14;;Nestor de Castro;Novo mobiliário;1030;901
Rua Jaime Reis. 342 - São Francisco;110151;-25.426368933248;-49.277005048116;22;;Nestor de Castro;Chapéu chinês;1030;901
Av. Manoel Ribas. 156 - São Francisco;110143;-25.423202613978;-49.280679589087;6;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Alameda Augusto Stellfeld. 285 - São Francisco;110013;-25.429152243676;-49.276481034584;2;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Alameda Cabral. 464 - São Francisco;110140;-25.428837147515;-49.27833535206;3;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 5466 - Santa Felicidade;190699;-25.40456165641;-49.327617169565;24;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 4353 - Cascatinha;190689;-25.412847493038;-49.317678244061;20;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 3762 - Cascatinha;190695;-25.413783853688;-49.311450154728;17;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Alameda Pres. Taunay. 1826 - Mercês;190170;-25.423931211227;-49.291052449074;18;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 5287 - Santa Felicidade;170697;-25.408283085028;-49.324291230387;5;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 4627 - Santa Felicidade;190562;-25.411185525831;-49.320215613789;6;;Nestor de Castro;Novo mobiliário;1030;901
Rua Treze de Maio. 879 - Centro;110216;-25.426307121504;-49.274682433552;23;;Nestor de Castro;Placa em cano;1030;901
Alameda Cabral. 724 - São Francisco;110141;-25.426941197815;-49.279158740696;4;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 1495 - Mercês;190495;-25.416982984733;-49.294747458751;15;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 2262 - Mercês;190498;-25.415488180996;-49.300555021709;14;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 1822 - Mercês;190497;-25.415751089928;-49.297035383041;13;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 1141 - Mercês;190446;-25.421023802045;-49.29224763995;10;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Terminal Santa Felicidade - 901 - Santa Felicidade;106007;-25.401112076888;-49.329952914646;1;14510;Nestor de Castro;Plataforma;1030;901
Av. Manoel Ribas. 4095 - Cascatinha;190690;-25.413224218572;-49.315060408062;8;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 1140 - Mercês;190447;-25.42127816551;-49.292316036279;17;;Nestor de Castro;Novo mobiliário;1030;901
Rua Via Veneto. 1104 - Santa Felicidade;190325;-25.401871051602;-49.328622997946;26;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 530 - Mercês;110033;-25.422354282858;-49.284145743551;7;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 1054 - Mercês;110035;-25.422572451556;-49.290002332506;9;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Rua Marcos Mocelin. 44 - Santa Felicidade;190543;-25.403800881479;-49.328196526712;25;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 4232 - Cascatinha;190691;-25.413097028411;-49.315952242559;19;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
R. Júlia Wanderley. 322 - Mercês;110036;-25.423430413535;-49.287646127345;19;;Nestor de Castro;Novo mobiliário;1030;901
Nestor de Castro - 901 - Santa Felicidade;101121;-25.428421853753;-49.273006265878;25;;Nestor de Castro;Domus;1030;901
Av. Manoel Ribas. 3401 - Cascatinha;190608;-25.414683867486;-49.308120192236;11;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 3913 - Cascatinha;190692;-25.413418031893;-49.313192249483;18;;Terminal Sta. Felicidade;Novo mobiliário;1029;901
Av. Manoel Ribas. 5370 - Santa Felicidade;190720;-25.405013515683;-49.32716924066;4;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 4354 - Cascatinha;190564;-25.412837802334;-49.318179817146;7;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 3914 - Cascatinha;190693;-25.413640916827;-49.313042045778;9;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 2261 - Mercês;190499;-25.415665086969;-49.300608085449;13;;Nestor de Castro;Novo mobiliário;1030;901
Av. Manoel Ribas. 66 - São Francisco;110150;-25.423999603302;-49.27985355409;21;;Nestor de Castro;Novo mobiliário;1030;901
Rodovia BR476 - Pista Lateral - Pinheirinho;160078;-25.525878471402;-49.297614519014;4;;Rurbana;Chapéu chinês;914;680
Rodovia Régis Bittencourt. 23960 - Tatuquara;170908;-25.558060546272;-49.30691412537;11;;Rurbana;Chapéu chinês;914;680
Estrada Delegado Bruno de Almeida. 58 - Campo de Santana;170544;-25.569573963566;-49.315218000469;18;;Rurbana;Chapéu chinês;914;680
Rua João Batista Bettega Júnior. 536-678 - Tatuquara;171049;-25.56302299431;-49.314798569883;14;;Rurbana;Placa em cano;914;680
Rua Teresa de Freitas Tavares. 648 - Campo de Santana;170477;-25.582966699075;-49.328965695315;1;;Terminal Pinheirinho;Chapéu chinês;915;680
Rodovia BR476 - Pista Lateral. 20227 - Pinheirinho;160076;-25.52887878983;-49.298525743551;21;;Terminal Pinheirinho;Chapéu chinês;915;680
Av. Winston Churchill. 2677 - Capão Raso;150751;-25.520731874323;-49.295383384725;25;;Terminal Pinheirinho;Placa em poste;915;680
Estrada Delegado Bruno de Almeida. 1294  - Campo de Santana;170552;-25.581996030954;-49.31762459988;7;;Terminal Pinheirinho;Chapéu chinês;915;680
Rodovia Régis Bittencourt. 23166 - Cidade Industrial;170380;-25.553295961803;-49.305843923974;10;;Rurbana;Domus;914;680
Rua Luís Leal da Rocha. 6 - Campo de Santana;170976;-25.576386562962;-49.322182685137;21;;Rurbana;Placa em poste;914;680
Rodovia BR476. 21251 - Pinheirinho;160073;-25.536584739941;-49.301261031223;19;;Terminal Pinheirinho;Domus;915;680
Rodovia BR476 - Pista Lateral. 19805 - Pinheirinho;160077;-25.525703693944;-49.29675635582;22;;Terminal Pinheirinho;Chapéu chinês;915;680
Rua Hélio Dirceu Woitikiw. 122 - Pinheirinho;150271;-25.522964011281;-49.292860233135;24;;Terminal Pinheirinho;Domus;915;680
Estrada Delegado Bruno de Almeida. 731 - Campo de Santana;170548;-25.575501636993;-49.316663711128;10;;Terminal Pinheirinho;Domus;915;680
Rua Ângelo Tozim. 20 - Campo de Santana;170977;-25.58541898024;-49.327969551086;2;;Terminal Pinheirinho;Chapéu chinês;915;680
Av. Winston Churchill. 2770 - Capão Raso;160301;-25.52145903092;-49.295616819782;3;;Rurbana;Chapéu chinês;914;680
Rua João Batista Betega Júnior. 120 - Tatuquara;170500;-25.563391934419;-49.3096336413;12;;Rurbana;Chapéu chinês;914;680
Av. Winston Churchill. 2546 - Capão Raso;150330;-25.519229941942;-49.295454463264;26;;Terminal Pinheirinho;Domus;915;680
Estrada Delegado Bruno de Almeida. 1098 - Campo de Santana;170551;-25.578936828248;-49.316975505298;8;;Terminal Pinheirinho;Domus;915;680
R. Francisco Xavier de Oliveira. 499-401 - Tatuquara;171047;-25.565340668805;-49.314130300609;15;;Terminal Pinheirinho;Chapéu chinês;915;680
Rodovia BR476 - Pista Lateral. 20228 - Pinheirinho;160438;-25.529798854542;-49.299592186508;5;;Rurbana;Chapéu chinês;914;680
Estrada Delegado Bruno de Almeida. 730 - Campo de Santana;170736;-25.575501636992;-49.316792457161;20;;Rurbana;Placa em poste;914;680
Rua Ângelo Tozim. 21 - Campo de Santana;170978;-25.58523995944;-49.328017830849;28;;Rurbana;Placa em cano;914;680
R. Ângelo Tozim. 33 - Campo de Santana;171003;-25.584352109083;-49.319134354591;24;;Rurbana;Chapéu chinês;914;680
R. Ângelo Tozim. 280 - Campo de Santana;171005;-25.583447317473;-49.321363270283;25;;Rurbana;Sem demarcação;914;680
Rodovia BR476. 20917 - Pinheirinho;160075;-25.534129437556;-49.300630712105;20;;Terminal Pinheirinho;Domus;915;680
Estrada Delegado Bruno de Almeida. 1086 -Tatuquara;170909;-25.568528727042;-49.314450888691;13;;Terminal Pinheirinho;Domus;915;680
R. Ângelo Tozim. 333 - Campo de Santana;171004;-25.5835537639;-49.321336448193;5;;Terminal Pinheirinho;Chapéu chinês;915;680
Terminal Pinheirinho - 680 - Rurbana;105723;-25.51286112931;-49.294998571758;1;14494;Rurbana;Plataforma;914;680
Estrada Delegado Bruno de Almeida. 1295  - Campo de Santana;170737;-25.581787973778;-49.317731888241;23;;Rurbana;Sem demarcação;914;680
Terminal Pinheirinho - 680 - Rurbana;105723;-25.51286112931;-49.294998571758;28;14494;Terminal Pinheirinho;Plataforma;915;680
Rodovia BR476. 21283 - Cidade Industrial;160072;-25.539911210059;-49.301985597553;18;;Terminal Pinheirinho;Domus;915;680
Rodovia BR476. 21152 - Cidade Industrial;160074;-25.536449209528;-49.301535957647;7;;Rurbana;Chapéu chinês;914;680
Rua João Batista Betega Júnior. 380 - Tatuquara;170732;-25.563217719973;-49.312479465065;13;;Rurbana;Sem demarcação;914;680
Rua Luís Leal da Rocha. 3 - Campo de Santana;170549;-25.576216319586;-49.321990030059;9;;Terminal Pinheirinho;Chapéu chinês;915;680
Rodovia Régis Bittencourt. 22689 - Tatuquara;170490;-25.550677658498;-49.304471974062;17;;Terminal Pinheirinho;Chapéu chinês;915;680
Rodovia Régis Bittencourt. 23189 - Tatuquara;170428;-25.552940243732;-49.30500975697;16;;Terminal Pinheirinho;Domus;915;680
Estrada Delegado Bruno de Almeida. 842 - Tatuquara;170512;-25.566162393985;-49.314542083798;14;;Terminal Pinheirinho;Domus;915;680
Estrada Delegado Bruno de Almeida. 59 - Campo de Santana;170545;-25.569569124529;-49.315094618855;12;;Terminal Pinheirinho;Domus;915;680
Estrada Delegado Bruno de Almeida. 244  - Campo de Santana;170547;-25.571400686047;-49.316575198231;11;;Terminal Pinheirinho;Chapéu chinês;915;680
Rua Teresa de Freitas Tavares. 648 - Campo de Santana;170477;-25.582966699075;-49.328965695315;29;;Rurbana;Chapéu chinês;914;680
Rodovia BR476 - Pista Lateral. 20916 - Pinheirinho;170121;-25.53378939418;-49.301047795606;6;;Rurbana;Chapéu chinês;914;680
Rodovia Régis Bittencourt. 22790 - Cidade Industrial;170379;-25.551460493623;-49.305374537396;9;;Rurbana;Chapéu chinês;914;680
Rodovia BR476. 21690 - Cidade Industrial;170378;-25.542569094365;-49.303089051304;8;;Rurbana;Domus;914;680
Estrada Delegado Bruno de Almeida. 668 - Tatuquara;170509;-25.564127503731;-49.315480856953;15;;Rurbana;Chapéu chinês;914;680
Estrada Delegado Bruno de Almeida. 243 - Campo de Santana;170546;-25.571553113286;-49.316655664501;19;;Rurbana;Sem demarcação;914;680
Estrada Delegado Bruno de Almeida. 1097 - Campo de Santana;170550;-25.579000940455;-49.317101569122;22;;Rurbana;Placa em cano;914;680
Rua Ângelo Tozim. 585 - Campo de Santana;170473;-25.583171524018;-49.323450028896;26;;Rurbana;Sem demarcação;914;680
Rua Ângelo Tozim. 586 - Campo de Santana;170474;-25.583290066897;-49.323439300061;4;;Terminal Pinheirinho;Chapéu chinês;915;680
Rua Ângelo Tozim. 771 - Campo de Santana;170476;-25.583669887166;-49.325896203518;3;;Terminal Pinheirinho;Chapéu chinês;915;680
R. Ângelo Tozim. 33 - Campo de Santana;171002;-25.58446339314;-49.319040477276;6;;Terminal Pinheirinho;Chapéu chinês;915;680
Av. Winston Churchill. 2472 - Capão Raso;150331;-25.518348864079;-49.29566769888;2;;Rurbana;Domus;914;680
Estrada Delegado Bruno de Almeida. 1010 - Tatuquara;170511;-25.565768000596;-49.314858584461;16;;Rurbana;Domus;914;680
Estrada Delegado Bruno de Almeida. 1085 - Tatuquara;170910;-25.568417428171;-49.314598410187;17;;Rurbana;Sem demarcação;914;680
