NOME,NUM,LAT,LON
Rua Artur Ângelo Pelanda. 1 - Alto Boqueirão,160131,-25.544133699522,-49.244852798777
R. Amauri Lange Silvério. 231 - Pilarzinho,120033,-25.394948890099,-49.28534879971
R. Reinaldo Pazello. 1864 - Santa Quiteria,181029,-25.460409976413,-49.308018217904
Av. Silva Jardim. 813 - Rebouças,110428,-25.440299334828,-49.268672944254
Rua Aníbal Requião. 426 - Xaxim,150468,-25.500982764849,-49.273752623925
Rua José Culpi. 394 - Butiatuvinha,190322,-25.393990323419,-49.354377568907
Rua Teodoro Makiolka. 469 - Santa Candida,120433,-25.372827138295,-49.227507204395
Rua Ver. Garcia Rodrigues Velho. 341 - Cabral,120096,-25.403572686181,-49.250794007375
Rua Aviador Armin Buhrer. 332 - Uberaba,140768,-25.493475075405,-49.210832277434
Estrada Velha do Barigui. 960 - Cidade Industrial,180480,-25.486818226438,-49.34170519247
Terminal Oficinas - 030 - Interbairros III,105603,-25.451665262751,-49.215085830689
Rua Édson Campos Matesich. 698 - Santa Felicidade,190805,-25.378873092333,-49.327787030866
Rua Ciro Corrêa Pereira. 2049 - Cidade Industrial,170165,-25.53957095572,-49.320118548207
Rua David Bodziak. 536 - Cachoeira,120119,-25.353548827268,-49.257757694668
R. Cap. Leônidas Marques. 127 - Uberaba,140300,-25.467161312034,-49.221436455877
Rua Pedro Corrêa da Cruz. 87 - São Braz,190270,-25.419148700495,-49.363025010771
Rua Batista Pessine. 1083 - Vista Alegre,190554,-25.412274483681,-49.304390580601
Terminal Carmo - 030 - Interbairros III,104907,-25.501310905969,-49.237825154596
Av. Pres. Getúlio Vargas. 1708 - Rebouças,110210,-25.446516767314,-49.27578884477
Rua Carlos Welner. 3 - Orleans,190010,-25.423895592637,-49.358674467749
Rua Jerônimo Durski. 592 - Batel,180056,-25.43971,-49.29974
R. Carlos Augusto Cornelsen. 122 - Bom Retiro,120101,-25.403497908439,-49.273584139881
Rua Engenheiro Raul Suplicy de Lacerda. 308 - Alto Boqueirão,160162,-25.556153757348,-49.230844606152
Rua Ângelo Domingos Durigan. 519 - Cascatinha,190670,-25.409867519591,-49.312101931519
R. Gardênio Scorzato. 1-139 - Vista Alegre,190630,-25.40443,-49.29136
Rua João Refo. 265 - Santa Felicidade,190479,-25.3901302778,-49.335230160882
Rua William Booth. 2436 - Boqueirão,140486,-25.508792103726,-49.222796588955
Rua Paolo Batan. 278 - Boa Vista,120915,-25.373317535142,-49.247497572495
Rua Cascavel. 1336 - Boqueirão,150761,-25.51197,-49.24746
Av. Juscelino Kubitschek de Oliveira. 7043 - Cidade Industrial,180203,-25.492029157268,-49.343741953373
Estrada Delegado Bruno de Almeida. 6591 - Campo de Santana,170575,-25.61141070581,-49.33733883614
Rua Epaminondas Santos. 2696 - Bairro Alto,130379,-25.419572645899,-49.200454981273
Rua das Carmelitas. 3190 - Boqueirão,140298,-25.501302737312,-49.230684139881
Rua José Culpi. 393 - Butiatuvinha,190777,-25.393973362035,-49.354494244999
Rua João Bonat. 919 - Novo Mundo,170246,-25.494236590828,-49.303557341442
Rua Darci Vargas. 1427- Cidade Industrial,180494,-25.475156008851,-49.349604298019
Av. Sen. Salgado Filho. 4912 - Uberaba,140059,-25.48617,-49.22343
R. Carlos Pioli. 861 - Bom Retiro,120108,-25.41197,-49.27903
Av. Pres. Affonso Camargo. 1751 - Cristo Rei,130336,-25.437055801347,-49.243512153625
Rua Monteiro Tourinho. 147 - Tingui,130089,-25.389640307432,-49.223107288361
Rua Comendador Roseira. 31 - Prado Velho,140266,-25.450492536974,-49.259268192625
Av. Winston Churchill. 1228 - Capão Raso,170151,-25.507536615217,-49.295922517776
Rua Pedro N. Pizzato. 682 - Mercês,190235,-25.425341301234,-49.300926325235
Rua Édson Campos Matesich. 975 - Santa Felicidade,190455,-25.376894404215,-49.328547437122
Rua Antônio Moreira Lopes. 805 - Cajuru,140383,-25.472660648912,-49.191752595373
Rua Bento Viana. 1166 - Batel,180141,-25.442111211044,-49.285420845404
Rua Eduardo Sprada. 2738 - Campo Comprido,180544,-25.448389034129,-49.334804813651
Rua Marechal Deodoro. 1884- Centro,130371,-25.42732,-49.25479
Rua Londrina. 97 - Pinheirinho,160249,-25.53951,-49.2835
Rua Ignês Cole Munhoz. 220 - Cidade Industrial,180730,-25.453376840689,-49.35496765489
Avenida Frederico Lambertuci. 644 - Fazendinha,180147,-25.484539780605,-49.327807606405
Rua Paulo J Buso. 551-667 - Santa Felicidade,190467,-25.377125838485,-49.334531445434
Av. Copaíba. 356 - Bairro Alto,130948,-25.402772134927,-49.213101848994
Rua Cruz Machado. 82 - Centro,110017,-25.43008,-49.27409
Rua das Carmelitas. 3556 - Boqueirão,140299,-25.503929422835,-49.229555860119
Rua Oscar Chanoski. 191-267 - Cidade Industrial,190364,-25.43784,-49.36338
Rua Presidente João Goulart. 1549 - Tatuquara,170523,-25.577301350521,-49.332163513845
Rua Coronel Rivadávia Pereira de Moraes. 236 - Xaxim,150480,-25.50816,-49.27101
Rua Nicola Pellanda. 6902 - Umbará,160285,-25.582874221793,-49.274270714468
Rua Guilherme Fugman. 467 - Cidade Industrial,170230,-25.500283596976,-49.324547381348
Rua Vitor Vasco Garcia. 3 - Pinheirinho,150841,-25.51916180259,-49.287438690662
Rua Vereador Ângelo Burbelo. 2325 - Umbara,160402,-25.570987858188,-49.294693053907
Rua Desembargador Lauro Sodré Lopes. 486 - Portão,180697,-25.477300073323,-49.31129592771
Rua Soldado Agnaldo Gonçalves. 18 - Cidade Industrial,180312,-25.497382529504,-49.340903068448
Rua Francisco Dalalibera. 1596 - Santa Felicidade,190151,-25.392343788782,-49.335560072591
Rua Flávio Dallegrave. 8871 - Boa Vista,120639,-25.385824054058,-49.260398329442
Rua Onofre Pedro dos Santos. 434 - São João,190415,-25.394998309977,-49.317565591282
R. Estados Unidos. 2055 - Boa Vista,120076,-25.39721,-49.25118
Rua Antônio Dionísio Sobrinho. 373 - Cidade Industrial,180410,-25.49171852467,-49.348758341021
Rua Coronel João da Silva Sampaio. 27 - Jardim Botanico,140551,-25.440551235487,-49.24865695948
Rua João Chede. 3368 - Cidade Industrial,170133,-25.517744835608,-49.324646623081
Rua Angelina Ançai. 2 - Fazendinha,180832,-25.478803740704,-49.320808381981
Rua Itatiaia. 1548 - Portão,170375,-25.478068858914,-49.307842583603
Estrada Velha do Barigui. 2325 - Cidade Industrial,180395,-25.496093353327,-49.345325113482
Rua Simão Brante. 1593 - Uberaba,140819,-25.491411637569,-49.223831861029
R. João Lemos dos Santos. 2 - Pinheirinho,150877,-25.526217457816,-49.283522665501
Rua Prof. Leonardo Cobe. 727 - Barreirinha,120785,-25.366480281361,-49.266786442104
Rua Mandirituba. 1711 - Sítio Cercado,160436,-25.547599730621,-49.270792901516
Av. Comendador Franco. 6511 - Uberaba,140614,-25.48717647538,-49.218507589048
Rua das Carmelitas. 2316 - Boqueirão,140329,-25.494608157734,-49.23412524785
Rua Alberto Bolliger. 772 - Juvevê,130237,-25.415826729313,-49.259532069941
Rua Quinze de Novembro. 2097 - Alto da Rua XV,130369,-25.42664,-49.25423
Estrada Delegado Bruno de Almeida. 4687 - Campo de Santana,170568,-25.606979615706,-49.331306548065
Rua Vidal Henrique Mengue. 90 - Pinheirinho,160257,-25.539720202835,-49.298493744081
Rua José Rodrigues Pinheiro. 1546 - Cidade Industrial,170077,-25.51481,-49.31401
Rua Município de Enéas Marquês. 355 - Cidade Industrial,180486,-25.478062891856,-49.34316297307
Rua Dep. Heitor Alencar Furtado. 3515 - Campo Comprido,190084,-25.44107899089,-49.342645257711
Rua Antônio Corrêa Bittencourt. 506 - Ahu,120498,-25.395233152413,-49.264566914144
Av. Sete de Setembro. 1797 - Centro,110015,-25.43405,-49.25686
Rua Tibagi. 386 - Centro,110049,-25.430387594599,-49.263602228112
Terminal Bairro Alto - 341 - Bairro Alto / Santa Cândida,104004,-25.41301,-49.20525
Terminal Fazendinha - 701 - Fazendinha,105301,-25.477379716669,-49.326465852041
BR-116. 24637 - Tatuquara,171029,-25.56726655167,-49.309809586382
Rua Acelino Grande. 971 - São Braz,190756,-25.400953924076,-49.346781094005
Rua Ghaze Saleh. 187 - Tingui,130056,-25.381427898914,-49.221180845404
Rua Leonardo Krasinski. 245 - Boa Vista,120659,-25.389813817631,-49.254216900568
Av. Vereador Toaldo Túlio. 4577 - São Braz,190071,-25.428948725822,-49.353563518471
Rua Nossa Senhora de Nazaré. 1642 - Boa Vista,120388,-25.387307614598,-49.242498251053
Rua Tunísia. 528 - Cajuru,140687,-25.467305112928,-49.200166938658
Rua Antônio Meireles Sobrinho. 430 - Cajuru,140954,-25.44355313712,-49.224666872864
R. Helena Grodzki. 4583 - Umbara (Estrada do Ganchinho),160717,-25.572443172496,-49.261599959082
Rua das Perdizes. 16 - Novo Mundo,150651,-25.492493694247,-49.281699020272
Av. Comendador Franco. 3057 - Uberaba,140600,-25.460248114239,-49.237737016028
Rua Celeste Tortato Gabardo. 1257 - Sítio Cercado,160227,-25.54445,-49.28311
Rua Nicolau José Gravina. 1961- Cascatinha,190330,-25.410097716144,-49.323270649857
Rua Londrina. 288 - Pinheirinho,160250,-25.53978,-49.28558
Rua Capitão Souza Franco. 53-145 - Batel,190177,-25.430157266985,-49.293192186508
R. Nilo Peçanha. 3355 - Pilarzinho,120360,-25.39172764817,-49.27260980749
Rua Deputado Cunha Bueno. 125 - Cidade Industrial,180806,-25.494493060934,-49.345528961367
Rua Alcir Martins Bastos. 151- Fazendinha,180438,-25.483916387219,-49.323860059766
Rua João Tobias de Paiva Neto. 1663 - Cajuru,140932,-25.477444466322,-49.196019330781
Rua Tobias de Macedo Júnior. 898 - Santo Inácio,190103,-25.427262422386,-49.328950991402
Rua Rodolpho Hatschbach. 963 - Cidade Industrial,170330,-25.54045,-49.32505
Rua Tomaso Campanela. 37 - Barreirinha,120147,-25.369882611642,-49.251805973921
Rua José Risseto. 413 - Santa Felicidade,190335,-25.411236394465,-49.333155931181
Rua Eduardo Sprada. 5197 - Campo Comprido,180229,-25.450199360804,-49.354097278065
Terminal Pinheirinho - 638 - Pinheirinho,105717,-25.51322,-49.29482
Rua Percy Feliciano de Castilho. 438 - Bairro Alto,130391,-25.415133257955,-49.213522703594
Rua Vereador Aurelino Mader Gonçalves. 162 - Xaxim,150758,-25.51611309869,-49.267196059227
Rua Tibagi. 960 - Rebouças,110040,-25.43661,-49.26094
R. João Dembinski. 2281 - Cidade Industrial,180138,-25.470620598323,-49.343152244233
Rua A. 336- Tatuquara,170443,-25.557413485684,-49.339382350445
Praça Tiradentes - 366 - Itupava/ Hospital Militar,101009,-25.430115082892,-49.271544249004
Rua Fagundes Varela. 1883 - Jardim Social,130284,-25.410559245568,-49.223061979956
Rua Prof. Júlio Teodorico Guimarães. 498 - Pinheirinho,150540,-25.528131029056,-49.272920222229
Trav. Moreira Garcês - 272 - Paineiras,101166,-25.428693167367,-49.270588041491
Rua Prof. Nivaldo Braga. 243 - Cajuru,140125,-25.444622770282,-49.22320317791
Rua Doutor Álvaro Albuquerque. 265 - Bigorrilho,190308,-25.426164264381,-49.300605508108
Rua João Miqueletto. 1054 - Alto Boqueirão,160165,-25.552162099351,-49.233928512897
Rua Professora Hilda Hanke Gonçalves. 238- Cidade Industrial,180490,-25.474797637734,-49.341870148324
Rua Capitão Doutor Antônio José. 771 - Xaxim,150477,-25.505217867656,-49.273351487102
Av. das Araucárias. 198 - Barigui - Araucária - PR,630006,-25.519864021247,-49.346611232704
Rua Alberto Otto. 1143 - Cachoeira,121008,-25.351979098225,-49.24660474062
Rua Chanceler Oswaldo Aranha. 651 - Hauer,150256,-25.489852770109,-49.262994874103
Rua Odir Gomes da Rocha. 1236 - Tatuquara,170479,-25.574113533154,-49.329463541507
Rua Cel. Francisco Heráclito dos Santos. 1092 - Guabirotuba,140172,-25.457834237679,-49.232410819477
Rua Marechal Hermes. 1266 - Ahu,120703,-25.408280462347,-49.266673789325
Rua Waldemar Kost. 1691 - Hauer,150206,-25.48644,-49.25571
Rua José Gonçalves Júnior. 181 - Campo Comprido,180283,-25.466270616008,-49.327294813032
Rua Alberto Klemtz. 120 - Portão,180699,-25.475061486968,-49.305063815063
R. Arnaldo Batista de Castro. 104-162 - Atuba,130929,-25.384612816951,-49.195560250243
Av. Mal. Floriano Peixoto. 3250 - Prado Velho,150736,-25.457829142807,-49.258710758266
Av. Victor Ferreira do Amaral. 3377 - Tarumã,130936,-25.430888749083,-49.204998314381
Rua Gabriel Freceiro de Miranda. 237 - Xaxim,150466,-25.498987579057,-49.27269046627
Estrada Delegado Bruno de Almeida. 1294  - Campo de Santana,170552,-25.581996030954,-49.31762459988
R. P-min. Brochado da Rocha. 1-159 - Pilarzinho,120539,-25.401519729637,-49.277392308833
Rua Arnaldo Thá. 278 - Fazendinha,180530,-25.480448546329,-49.328210998916
Rua Eugênio Flor. 2028  - Abranches,120417,-25.372481373892,-49.285045148081
Rua México. 679 - Bacacheri,130072,-25.405101852055,-49.240317580357
Rua Lamenha Lins. 2021 - Centro,150483,-25.455338411019,-49.268209088264
Terminal Santa Felicidade - 917 - Jardim Ipê,106003,-25.400687403142,-49.330530260136
Rua João Chede. 2237 - Cidade Industrial,170157,-25.523517253586,-49.317504827666
Rua Sebastião Ribeiro Batista. 157 - Cidade Industrial,170377,-25.497205308221,-49.321259920286
Av. Vereador Toaldo Túlio. 3033 - São Braz,190079,-25.416592826051,-49.34976685161
Rua Antônio Sarote. 235 - Tatuquara,170503,-25.562218401659,-49.312943487225
Rua Lea Moreira de Souza Moura. 11 - Cidade Industrial,170154,-25.511753523337,-49.323857724667
Rua Alda Bassete Bertolde. 96  - Campo de Santana,170398,-25.595356633688,-49.331536889076
Rua Des. Cid. Campelo. 3564 - Cidade Industrial,170128,-25.516598692776,-49.326762885994
Av. Senador Salgado Filho. 1474 - Prado Velho,140025,-25.464439188587,-49.244885510416
Estrada Delegado Bruno de Almeida. 2631 - Caximba,170411,-25.627972362122,-49.348968565464
Rua Desembargador Lauro Sodré Lopes. 36 - Portão,180713,-25.473065005682,-49.310322285837
Rua Eduardo Sprada. 2297 - Campo Comprido,180541,-25.44936629165,-49.332553099183
Rua Ten. Francisco Ferreira de Souza. 1542 - Hauer,150744,-25.486,-49.24647
Rua Nova Aurora. 661 - Sítio Cercado,160124,-25.549518745316,-49.271387010813
Rua Paulo Setúbal. 2720 - Hauer,150748,-25.501248940424,-49.250207049108
Rua Guilherme Pugsley. 750 - Água Verde,150868,-25.452732667844,-49.284369231409
Rua Prof. Nivaldo Braga. 1422 - Capão da Imbuia,130228,-25.434856698659,-49.217747182793
Rua Caetano Alessi. 11 - Butiatuvinha,190315,-25.392296596283,-49.347835661119
Av. Cândido Hartmann. 4691 - Santa Felicidade,190938,-25.417114953098,-49.325403006024
Rua Lodovico Geronazzo. 1945 - Boa Vista,120209,-25.381325703648,-49.252832875804
Estrada Ângelo Pianaro. 261 - Butiatuvinha,190389,-25.398761166158,-49.348009545734
Rua Professor Fernando Carneiro. 647 - Cidade Industrial,170366,-25.548938890924,-49.342143507532
Rua Júlio Pereira Sobrinho. 1014 - Campo de Santana,170388,-25.588873545388,-49.327926635742
Rua Guacui. 781 - Ganchinho,160480,-25.555786764479,-49.245790728836
Rua Pastor Antônio Pólito. 825 - Boqueirão,150137,-25.523035284002,-49.231899620867
Rua Celeste Tortato Gabardo. 164 - Sítio Cercado,160149,-25.545016521314,-49.287449748463
Rua Dr. Laurindo Abelardo de Brito. 56 - Boqueirão,140651,-25.505806345514,-49.219926734953
Rua Eduardo Sprada. 1989- Campo Comprido,180668,-25.449872476443,-49.329679112224
Av. Sete de Setembro. 652-734 - Alto da XV,130760,-25.430198653215,-49.247153581327
Rua Benedito Mário da Silva. 497 - Cajuru,140409,-25.465540713767,-49.192452915344
Rua Rio Juruá. 503 - Atuba,130519,-25.393792844298,-49.206567735619
Rua Nicola Pellanda. 5278 - Umbara,160440,-25.569855531578,-49.282105447001
Rua Reinaldo Rodrigues Lima. 775 - Cajuru,140658,-25.451091736882,-49.199698801264
Rua Tijucas do Sul. 375 - Sítio Cercado,160464,-25.548221156887,-49.25973839633
R. dos Ferroviários. 702 - Cajuru,140241,-25.450684531493,-49.208369620867
Rua Iapó. 842 - Prado Velho,140187,-25.449416367089,-49.254227813492
Rua General Potiguara. 1710 - Fazendinha,170152,-25.48743747261,-49.318794970202
Rua Deputado Vidal Vanhoni. 907  - Tatuquara,170636,-25.564462051087,-49.330222606659
Rua Vicente Geronasso. 1638 - Boa Vista,120619,-25.376344349384,-49.246065945572
Praça Tiradentes - 182 - Abranches,101021,-25.42848121089,-49.271081567949
Praça Rui Barbosa - 309 - Mad. Centenári,102045,-25.436036055259,-49.274824261666
Marechal Floriano Peixoto - 265 - Ahú / los Angeles,103272,-25.432601297492,-49.271034629292
Rua Rio de Janeiro. 1157 - Água Verde,150691,-25.461417527108,-49.278478220797
Rua Fernando de Noronha. 1302 - Santa Candida,120169,-25.378037264678,-49.242315265856
Terminal Capão Raso - 030 - Interbairros III,104815,-25.491776630799,-49.29325673098
Av. Comendador Franco. 1731 - Jardim Botanico,140535,-25.449922050056,-49.245671660847
R. João Dembinski. 3087 - Cidade Industrial,180133,-25.474790373444,-49.338207591915
Av. Pres. Kennedy. 3399 - Água Verde,150021,-25.4728851113,-49.286652099371
Rua Édson Campos Matesich. 104 - Santa Felicidade,190808,-25.384749592818,-49.325896073511
Rua Doutor Eugênio Bertolli. 286 - Santa Felicidade,190800,-25.370679498348,-49.328946204132
Av. Juscelino Kubitscheck de Oliveira. 164 -Cidade Industrial,170491,-25.540803047464,-49.30885302384
Rua José Serrato. 320 - Santa Candida,120924,-25.378344136692,-49.235906229433
Rua Jordânia. 1279 - Cajuru,140346,-25.464634302415,-49.201055860119
Rua Pastor Manoel Virgínio de Souza. 852 - Capão da Imbuia,130896,-25.436122309118,-49.210481078571
Rua Presidente João Goulart. 1550 - Tatuquara,170735,-25.577323124779,-49.332367361731
Rua Humberto Cicarino. 335 - Boqueirão,150260,-25.495278672786,-49.25953139946
Rua Domingos Benato. 124 - Butiatuvinha,190762,-25.403659078249,-49.359343219926
Avenida Vicente Machado. 1643- Centro,180935,-25.4394164673,-49.292375625319
Rua João Negrão. 1802 - Centro,140464,-25.4447087239,-49.259564265127
Estrada Delegado Bruno de Almeida. 2 - Caximba,170406,-25.622862306235,-49.348767399787
R. Des. Cid. Campelo. 5025 - Cidade Industrial,180505,-25.507163591336,-49.337677855634
R. Holanda. 1131 - Boa Vista,120091,-25.39547,-49.25103
Rua Mal. Otávio Saldanha Mazza. 8636 - Pinheirinho,170052,-25.522075360032,-49.297146011886
Rua Maria Ficinska. 155 - Tarumã,130410,-25.431200108488,-49.234315187878
Estrada Santa Cândida. 1357 - Tingui,120224,-25.364425652277,-49.21391807555
Terminal Capão Raso - 657 - Xaxim / Capão Raso,104814,-25.491900106228,-49.293237955517
Rua Francisco Claudino Ferreira. 223 - Pinheirinho,150602,-25.528596456677,-49.277501021313
Rua Alferes Ângelo Sampaio. 262 - Água Verde,150222,-25.44981,-49.27953
Rua Machado de Assis. 193 - Juveve,130300,-25.415926666705,-49.256963760799
Rua Vidal Henrique Mengue. 251 - Pinheirinho,160258,-25.541946693756,-49.298307330555
Rua Doutor Eugênio Bertolli. 507 - Santa Felicidade,190801,-25.370723121745,-49.328884513325
Rua 24 de Maio. 2922 - Centro,150615,-25.460168076639,-49.263198555655
Rua Mariano Torres. 257 - Centro,110403,-25.429352046834,-49.262943745798
R. Victório Viezzer. 810 - Vista Alegre,190515,-25.411621626364,-49.294794149869
